ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR
0:00:00.000, 0.000,12.000564,0.901279,0.022,0.037,0.003,1.59,34.507813,5.0071056e-06,6.0088089e-05,10.815856
0:00:00.020, 0.020,12.001052,0.804284,0.037,0.051,0.002,1.588,34.507813,9.47535e-06,0.00011371172,9.6522541
0:00:00.040, 0.040,11.972693,0.556964,0.029,0.054,0.003,1.589,34.507813,1.2569594e-05,0.00015075816,6.668359
0:00:00.060, 0.060,11.983748,0.567832,0.03,0.048,0.003,1.589,34.507813,1.5724217e-05,0.00018856235,6.8047556
0:00:00.080, 0.080,12.012341,0.628947,0.037,0.051,0.002,1.589,34.507813,1.9218367e-05,0.00023053527,7.5551258
0:00:00.100, 0.100,12.012791,0.698139,0.033,0.049,0.002,1.589,34.507813,2.3096917e-05,0.00027712747,8.3865979
0:00:00.120, 0.120,12.013591,0.616337,0.005,0.013,0.002,1.59,34.507813,2.6521011e-05,0.00031826314,7.4044206
0:00:00.140, 0.140,12.014763,0.722784,0.034,0.035,0.003,1.588,34.5,3.0536478e-05,0.00036650802,8.6840785
0:00:00.160, 0.160,12.014939,0.85108,0.029,0.043,0.006,1.592,34.5,3.52647e-05,0.00042331732,10.225674
0:00:00.180, 0.180,12.0149,0.765492,0.037,0.051,0.003,1.588,34.5,3.9517433e-05,0.00047441348,9.1973098
0:00:00.200, 0.200,11.973806,0.712604,0.036,0.049,0.003,1.589,34.5,4.3476344e-05,0.00052181671,8.5325821
0:00:00.220, 0.220,11.972576,0.51352,0.037,0.037,0.003,1.589,34.5,4.6329233e-05,0.00055597314,6.1481572
0:00:00.240, 0.240,11.985271,0.572801,0.037,0.052,0.003,1.59,34.5,4.9511461e-05,0.000594113,6.8651752
0:00:00.260, 0.260,12.005252,0.708021,0.034,0.05,0.001,1.588,34.5,5.3444911e-05,0.00064133506,8.4999705
0:00:00.280, 0.280,11.992556,0.67221,0.029,0.044,0.004,1.59,34.5,5.7179411e-05,0.00068612126,8.0615161
0:00:00.300, 0.300,11.955193,0.568001,0.036,0.051,0.003,1.588,34.5,6.0334972e-05,0.00072384659,6.7905616
0:00:00.320, 0.320,11.985173,0.548345,0.058,0.076,0.006,1.591,34.5,6.3381333e-05,0.00076035776,6.5720097
0:00:00.340, 0.340,12.02158,0.608559,0.027,0.051,0.003,1.589,34.5,6.6762217e-05,0.00080100131,7.3158407
0:00:00.360, 0.360,12.02113,0.677155,0.03,0.047,0.003,1.588,34.5,7.0524189e-05,0.00084622447,8.1401683
0:00:00.380, 0.380,12.020056,0.583311,0.04,0.055,0.003,1.589,34.5,7.3764806e-05,0.00088517686,7.0114309
0:00:00.400, 0.400,12.020095,0.646165,0.033,0.051,0.002,1.588,34.5,7.7354611e-05,0.00092832666,7.7669647
0:00:00.420, 0.420,12.020955,0.79577,0.036,0.045,0.003,1.588,34.5,8.1775556e-05,0.00098147063,9.5659154
0:00:00.440, 0.440,11.989978,0.774066,0.04,0.055,0.003,1.587,34.5,8.6075922e-05,0.0010330319,9.2810343
0:00:00.460, 0.460,11.990623,0.79845,0.028,0.044,0.006,1.591,34.5,9.0511756e-05,0.0010862203,9.5739129
0:00:00.480, 0.480,11.965056,0.477966,0.044,0.055,0.003,1.587,34.5,9.3167122e-05,0.0011179919,5.71889
0:00:00.500, 0.500,12.003377,0.608543,0.028,0.044,0.005,1.591,34.5,9.6547917e-05,0.0011585729,7.304571
0:00:00.520, 0.520,12.004451,0.687295,0.034,0.048,0.001,1.588,34.5,0.00010036622,0.0012044095,8.2505992
0:00:00.540, 0.540,11.979822,0.572757,0.034,0.054,0.002,1.588,34.5,0.00010354821,0.0012425291,6.8615269
0:00:00.560, 0.560,12.008181,0.612869,0.033,0.048,0.003,1.589,34.5,0.00010695303,0.0012834149,7.3594419
0:00:00.580, 0.580,12.009373,0.699523,0.033,0.047,0.002,1.589,34.507813,0.00011083927,0.0013300862,8.4008326
0:00:00.600, 0.600,12.010369,0.741056,0.024,0.038,0.005,1.591,34.507813,0.00011495625,0.0013795326,8.900356
0:00:00.620, 0.620,12.001931,0.67149,0.034,0.051,0.003,1.588,34.507813,0.00011868675,0.0014243058,8.0591766
0:00:00.640, 0.640,11.98074,0.731737,0.022,0.043,0.005,1.59,34.507813,0.00012275196,0.00147301,8.7667507
0:00:00.660, 0.660,11.977908,0.753288,0.032,0.049,0.003,1.589,34.507813,0.00012693689,0.0015231367,9.0228144
0:00:00.680, 0.680,12.013494,0.74819,0.029,0.045,0.003,1.589,34.507813,0.0001310935,0.0015730722,8.9883761
0:00:00.700, 0.700,11.977322,0.739237,0.033,0.054,0.003,1.589,34.507813,0.00013520037,0.0016222615,8.8540796
0:00:00.720, 0.720,11.975447,0.645139,0.038,0.057,0.003,1.588,34.507813,0.00013878448,0.0016651827,7.7258279
0:00:00.740, 0.740,11.947263,0.575766,0.015,0.022,0.001,1.589,34.507813,0.00014198318,0.0017033985,6.8788278
0:00:00.760, 0.760,11.982341,0.552449,0.036,0.051,0.002,1.589,34.507813,0.00014505234,0.0017401742,6.6196323
0:00:00.780, 0.780,12.010994,0.640753,0.03,0.049,0.004,1.588,34.5,0.00014861208,0.0017829302,7.6960804
0:00:00.800, 0.800,11.944666,0.592094,0.036,0.05,0.003,1.588,34.5,0.00015190149,0.0018222211,7.0723651
0:00:00.820, 0.820,12.007537,0.576664,0.036,0.049,0.002,1.589,34.5,0.00015510518,0.0018606895,6.9243143
0:00:00.840, 0.840,12.036521,0.633374,0.036,0.049,0.001,1.586,34.5,0.00015862392,0.001903043,7.6236195
0:00:00.860, 0.860,12.036365,0.594806,0.034,0.051,0.002,1.586,34.5,0.0001619284,0.0019428169,7.1593021
0:00:00.880, 0.880,12.035369,0.90352,0.029,0.047,0.003,1.588,34.5,0.00016694796,0.0020032291,10.874197
0:00:00.900, 0.900,11.975564,0.671514,0.036,0.054,0.003,1.589,34.5,0.00017067859,0.0020479055,8.0417589
0:00:00.920, 0.920,11.983298,0.67141,0.021,0.022,0.002,1.589,34.5,0.00017440864,0.0020926039,8.0457061
0:00:00.940, 0.940,11.959509,0.545705,0.022,0.036,0.005,1.592,34.5,0.00017744034,0.0021288614,6.5263639
0:00:00.960, 0.960,12.011599,0.616051,0.038,0.052,0.002,1.588,34.5,0.00018086284,0.0021699712,7.3997576
0:00:00.980, 0.980,12.02031,0.610648,0.052,0.063,0.002,1.588,34.5,0.00018425533,0.00221075,7.3401783
0:00:01.000, 1.000,12.020076,0.696988,0.044,0.058,0.003,1.589,34.5,0.00018812749,0.0022572936,8.3778487
0:00:01.020, 1.020,12.018611,0.849639,0.061,0.072,0.005,1.589,34.5,0.00019284771,0.002314024,10.211481
0:00:01.040, 1.040,11.98988,0.638866,0.039,0.053,0.002,1.588,34.5,0.00019639696,0.0023565791,7.6599267
0:00:01.060, 1.060,11.970701,0.648591,0.033,0.051,0.002,1.589,34.5,0.00020000024,0.002399713,7.7640889
0:00:01.080, 1.080,11.996463,0.508381,0.041,0.053,0.003,1.588,34.5,0.00020282458,0.002433595,6.0987739
0:00:01.100, 1.100,12.029392,0.824765,0.022,0.035,0.005,1.592,34.5,0.00020740661,0.002488714,9.9214215
0:00:01.120, 1.120,11.991834,0.822198,0.034,0.046,0.002,1.588,34.5,0.00021197438,0.0025434899,9.8596619
0:00:01.140, 1.140,11.975154,0.594593,0.058,0.068,0.002,1.589,34.5,0.00021527767,0.0025830474,7.1203427
0:00:01.160, 1.160,11.96658,0.569996,0.024,0.053,0.003,1.588,34.5,0.00021844432,0.0026209413,6.8209027
0:00:01.180, 1.180,12.014978,0.577871,0.041,0.054,0.002,1.589,34.5,0.00022165471,0.0026595141,6.9431074
0:00:01.200, 1.200,12.01533,0.640584,0.027,0.043,0.003,1.589,34.5,0.00022521351,0.0027022743,7.6968282
0:00:01.220, 1.220,12.016033,0.840759,0.033,0.047,0.002,1.588,34.5,0.00022988439,0.0027583997,10.102588
0:00:01.240, 1.240,12.015759,0.72111,0.029,0.042,0.003,1.589,34.5,0.00023389056,0.0028065369,8.664684
0:00:01.260, 1.260,11.967107,0.555531,0.032,0.049,0.003,1.588,34.5,0.00023697684,0.0028434708,6.6480989
0:00:01.280, 1.280,12.003728,0.708001,0.031,0.044,0.002,1.588,34.5,0.00024091018,0.0028906855,8.4986514
0:00:01.300, 1.300,11.988123,0.811068,0.025,0.04,0.004,1.589,34.5,0.00024541612,0.0029447032,9.7231829
0:00:01.320, 1.320,11.994138,0.496121,0.031,0.049,0.002,1.588,34.5,0.00024817234,0.0029777617,5.9505437
0:00:01.340, 1.340,12.01156,0.675956,0.038,0.054,0.002,1.59,34.5,0.00025192766,0.0030228689,8.1192861
