ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR
0:00:00.000, 0.000,11.978826,0.720036,0.029,0.043,0.004,1.589,34.921875,4.0002e-06,4.7917694e-05,8.625186
0:00:00.020, 0.020,11.978298,0.725669,0.037,0.051,0.003,1.587,34.921875,8.0316944e-06,9.6208133e-05,8.6922795
0:00:00.040, 0.040,11.979041,0.879366,0.017,0.029,0.002,1.588,34.921875,1.2917061e-05,0.00015473014,10.533961
0:00:00.060, 0.060,11.981541,0.672528,0.025,0.029,0.003,1.589,34.921875,1.6653328e-05,0.00019949637,8.0579218
0:00:00.080, 0.080,11.981189,0.765496,0.036,0.051,0.003,1.589,34.921875,2.0906083e-05,0.00025044943,9.1715523
0:00:00.100, 0.100,11.98283,0.806743,0.029,0.043,0.004,1.589,34.921875,2.5387989e-05,0.00030415534,9.6670642
0:00:00.120, 0.120,11.984314,0.645433,0.033,0.049,0.002,1.587,34.921875,2.8973728e-05,0.00034712796,7.7350717
0:00:00.140, 0.140,11.984295,0.805946,0.02,0.036,0.004,1.589,34.929688,3.3451206e-05,0.00040078737,9.6586946
0:00:00.160, 0.160,11.986111,0.69533,0.025,0.04,0.003,1.589,34.929688,3.731415e-05,0.00044708905,8.3343026
0:00:00.180, 0.180,11.986345,0.751912,0.036,0.05,0.002,1.588,34.929688,4.1491439e-05,0.00049715947,9.0126766
0:00:00.200, 0.200,11.98697,0.826426,0.029,0.043,0.003,1.588,34.929688,4.6082694e-05,0.00055219471,9.9063437
0:00:00.220, 0.220,11.98822,0.631611,0.035,0.053,0.002,1.586,34.929688,4.9591644e-05,0.00059426077,7.5718916
0:00:00.240, 0.240,11.987498,0.720491,0.035,0.048,0.003,1.588,34.929688,5.3594372e-05,0.00064224346,8.6368844
0:00:00.260, 0.260,11.988377,0.825167,0.033,0.046,0.003,1.589,34.929688,5.8178633e-05,0.00069720131,9.8924131
0:00:00.280, 0.280,11.98992,0.592332,0.027,0.044,0.004,1.591,34.929688,6.1469367e-05,0.00073665694,7.1020133
0:00:00.300, 0.300,11.989002,0.742762,0.035,0.048,0.002,1.588,34.929688,6.5595822e-05,0.00078612902,8.9049751
0:00:00.320, 0.320,11.989763,0.837415,0.025,0.041,0.005,1.589,34.929688,7.0248128e-05,0.00084190906,10.040407
0:00:00.340, 0.340,11.990779,0.639453,0.024,0.04,0.003,1.59,34.929688,7.3800644e-05,0.0008845065,7.6675396
0:00:00.360, 0.360,11.989666,0.763959,0.032,0.056,0.004,1.589,34.914063,7.8044861e-05,0.00093539324,9.1596132
0:00:00.380, 0.380,11.990838,0.783755,0.03,0.048,0.003,1.589,34.914063,8.2399056e-05,0.00098760368,9.3978792
0:00:00.400, 0.400,11.991365,0.63714,0.042,0.054,0.002,1.587,34.914063,8.5938722e-05,0.0010300491,7.6401783
0:00:00.420, 0.420,11.990369,0.782154,0.025,0.042,0.005,1.59,34.914063,9.0284022e-05,0.0010821509,9.3783151
0:00:00.440, 0.440,11.990935,0.667559,0.046,0.057,0.003,1.588,34.914063,9.3992683e-05,0.0011266212,8.0046566
0:00:00.460, 0.460,11.989783,0.737475,0.036,0.059,0.004,1.59,34.914063,9.8089767e-05,0.0011757443,8.8421652
0:00:00.480, 0.480,11.988884,0.823095,0.029,0.047,0.003,1.59,34.914063,0.00010266252,0.0012305665,9.8679905
