ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR
0:00:00.000, 0.000,12.013416,0.497006,0.032,0.051,0.003,1.588,33.296875,2.7611444e-06,3.3170772e-05,5.9707398
0:00:00.020, 0.020,12.013084,0.522843,0.031,0.05,0.003,1.585,33.296875,5.6658278e-06,6.8064972e-05,6.2809569
0:00:00.040, 0.040,12.012927,0.547307,0.034,0.047,0.003,1.588,33.296875,8.7064222e-06,0.00010459141,6.574759
0:00:00.060, 0.060,12.012791,0.504535,0.029,0.046,0.001,1.586,33.296875,1.1509394e-05,0.00013826293,6.0608735
0:00:00.080, 0.080,12.012908,0.57845,0.034,0.047,0.003,1.588,33.296875,1.4723006e-05,0.00017686774,6.9488666
0:00:00.100, 0.100,11.923338,0.894628,0.033,0.048,0.004,1.589,33.296875,1.9693161e-05,0.00023612858,10.666952
0:00:00.120, 0.120,11.903748,1.109453,0.032,0.048,0.004,1.589,33.296875,2.5856789e-05,0.00030949885,13.206649
0:00:00.140, 0.140,11.948162,1.109248,0.033,0.047,0.003,1.588,33.296875,3.2019278e-05,0.00038312926,13.253475
0:00:00.160, 0.160,11.965994,1.109075,0.033,0.049,0.004,1.59,33.296875,3.8180806e-05,0.00045685806,13.271185
0:00:00.180, 0.180,11.96615,1.108874,0.036,0.051,0.003,1.591,33.296875,4.4341217e-05,0.00053057446,13.268953
0:00:00.200, 0.200,11.966326,1.10895,0.035,0.047,0.003,1.59,33.296875,5.050205e-05,0.000604297,13.270057
0:00:00.220, 0.220,11.966521,1.109115,0.033,0.044,0.003,1.59,33.296875,5.66638e-05,0.00067803171,13.272248
0:00:00.240, 0.240,11.966834,1.10926,0.033,0.048,0.005,1.589,33.296875,6.2826356e-05,0.00075177798,13.27433
0:00:00.260, 0.260,11.967107,1.109103,0.033,0.048,0.005,1.589,33.296875,6.8988039e-05,0.00082551551,13.272754
0:00:00.280, 0.280,11.967244,1.10883,0.031,0.048,0.003,1.589,33.296875,7.5148206e-05,0.00089923572,13.269639
0:00:00.300, 0.300,11.96742,1.108669,0.033,0.05,0.003,1.589,33.296875,8.1307478e-05,0.00097294632,13.267908
0:00:00.320, 0.320,11.967595,1.116881,0.033,0.05,0.003,1.59,33.296875,8.7512372e-05,0.001047204,13.366379
0:00:00.340, 0.340,11.967869,1.117175,0.031,0.044,0.003,1.589,33.296875,9.37189e-05,0.0011214829,13.370204
0:00:00.360, 0.360,11.968025,1.105341,0.033,0.046,0.004,1.59,33.296875,9.9859683e-05,0.0011949759,13.228749
0:00:00.380, 0.380,11.968162,1.105961,0.033,0.048,0.003,1.588,33.296875,0.00010600391,0.001268511,13.23632
0:00:00.400, 0.400,11.968338,1.106391,0.032,0.048,0.004,1.589,33.296875,0.00011215053,0.0013420758,13.241661
0:00:00.420, 0.420,11.968338,1.106552,0.032,0.047,0.003,1.59,33.296875,0.00011829804,0.0014156513,13.243588
0:00:00.440, 0.440,11.968416,1.107389,0.032,0.05,0.003,1.589,33.296875,0.0001244502,0.0014892829,13.253692
0:00:00.460, 0.460,11.968533,1.107771,0.033,0.045,0.003,1.588,33.296875,0.00013060448,0.0015629407,13.258394
