ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR
0:00:00.000, 0.000,11.988084,0.9286,0.039,0.051,0.003,1.589,36.734375,5.1588889e-06,6.1845189e-05,11.132135
0:00:00.020, 0.020,12.024959,0.591471,0.032,0.044,0.003,1.588,36.734375,8.4448389e-06,0.0001013586,7.1124145
0:00:00.040, 0.040,11.981306,0.782431,0.032,0.046,0.003,1.59,36.734375,1.2791678e-05,0.00015343941,9.3745452
0:00:00.060, 0.060,11.980955,0.922255,0.032,0.048,0.005,1.59,36.734375,1.7915317e-05,0.00021482549,11.049496
0:00:00.080, 0.080,11.97992,1.014055,0.034,0.048,0.003,1.588,36.734375,2.3548956e-05,0.00028231603,12.148298
0:00:00.100, 0.100,11.99322,0.883511,0.031,0.046,0.004,1.59,36.734375,2.845735e-05,0.00034118348,10.596142
0:00:00.120, 0.120,11.985623,0.739177,0.029,0.047,0.003,1.59,36.734375,3.2563889e-05,0.0003904029,8.8594969
0:00:00.140, 0.140,12.061463,0.474385,0.033,0.052,0.002,1.585,36.734375,3.5199361e-05,0.00042219055,5.7217771
0:00:00.160, 0.160,12.044353,0.572161,0.03,0.044,0.004,1.591,36.734375,3.8378033e-05,0.0004604756,6.8913091
0:00:00.180, 0.180,11.939568,0.985733,0.03,0.046,0.003,1.589,36.734375,4.3854328e-05,0.00052586019,11.769226
0:00:00.200, 0.200,12.026853,0.737821,0.032,0.048,0.003,1.59,36.734375,4.7953333e-05,0.00057515832,8.8736647
0:00:00.220, 0.220,11.991716,0.751851,0.033,0.05,0.002,1.588,36.734375,5.2130283e-05,0.00062524712,9.0159837
0:00:00.240, 0.240,11.99367,0.664219,0.034,0.044,0.003,1.589,36.734375,5.5820389e-05,0.00066950502,7.9664235
0:00:00.260, 0.260,11.975037,0.922263,0.033,0.046,0.003,1.589,36.734375,6.0944072e-05,0.00073086132,11.044134
0:00:00.280, 0.280,11.974685,0.962278,0.032,0.05,0.003,1.591,36.734375,6.6290061e-05,0.00079487784,11.522976
0:00:00.300, 0.300,11.97531,0.862008,0.033,0.044,0.003,1.589,36.734375,7.1078994e-05,0.00085222681,10.322813
0:00:00.320, 0.320,11.991384,0.857839,0.039,0.055,0.005,1.588,36.734375,7.5844767e-05,0.00090937501,10.286677
0:00:00.340, 0.340,12.016111,0.574933,0.031,0.048,0.003,1.588,36.734375,7.9038839e-05,0.00094775533,6.9084587
0:00:00.360, 0.360,12.017791,0.467557,0.033,0.05,0.002,1.586,36.734375,8.1636378e-05,0.00097897201,5.6190023
