ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR
0:00:00.000, 0.000,12.00908,0.619427,0.032,0.046,0.004,1.591,34.882813,3.4412611e-06,4.1326378e-05,7.4387484
0:00:00.020, 0.020,12.018338,0.647159,0.031,0.047,0.002,1.589,34.882813,7.0365889e-06,8.4536239e-05,7.7777756
0:00:00.040, 0.040,12.026658,0.455108,0.033,0.045,0.002,1.588,34.882813,9.5649667e-06,0.00011494417,5.4734283
0:00:00.060, 0.060,11.898259,1.170513,0.033,0.05,0.006,1.592,34.882813,1.6067817e-05,0.00019231676,13.927067
0:00:00.080, 0.080,11.935447,1.17207,0.032,0.048,0.005,1.59,34.882813,2.2579317e-05,0.00027003442,13.989179
0:00:00.100, 0.100,12.015017,0.85623,0.032,0.045,0.002,1.588,34.882813,2.733615e-05,0.00032718786,10.287618
0:00:00.120, 0.120,11.998787,0.818729,0.037,0.051,0.003,1.587,34.890625,3.1884644e-05,0.00038176427,9.8237549
0:00:00.140, 0.140,12.027595,0.493763,0.033,0.051,0.003,1.589,34.890625,3.4627772e-05,0.00041475749,5.9387814
0:00:00.160, 0.160,12.018298,0.558577,0.022,0.036,0.003,1.589,34.890625,3.7730978e-05,0.00045205274,6.7131448
0:00:00.180, 0.180,11.977654,0.725468,0.034,0.049,0.002,1.588,34.890625,4.1761356e-05,0.00050032721,8.6894047
0:00:00.200, 0.200,12.00158,0.470663,0.034,0.051,0.002,1.586,34.890625,4.437615e-05,0.00053170887,5.6486996
0:00:00.220, 0.220,11.92947,0.865002,0.033,0.049,0.006,1.589,34.890625,4.9181717e-05,0.00058903673,10.319015
0:00:00.240, 0.240,11.90572,1.23974,0.041,0.054,0.003,1.589,34.890625,5.6069161e-05,0.00067103671,14.759997
0:00:00.260, 0.260,12.013923,0.813651,0.034,0.048,0.002,1.589,34.890625,6.0589444e-05,0.00072534304,9.7751405
0:00:00.280, 0.280,11.998474,0.884504,0.034,0.047,0.003,1.59,34.890625,6.5503356e-05,0.00078430248,10.612698
0:00:00.300, 0.300,12.005291,0.674942,0.03,0.044,0.003,1.588,34.890625,6.9253033e-05,0.00082931845,8.1028751
0:00:00.320, 0.320,12.013943,0.517089,0.032,0.05,0.002,1.588,34.890625,7.212575e-05,0.0008638311,6.2122778
0:00:00.340, 0.340,11.984334,0.714049,0.033,0.045,0.004,1.59,34.882813,7.6092689e-05,0.00091137222,8.5574017
0:00:00.360, 0.360,11.988259,0.659246,0.027,0.043,0.004,1.59,34.882813,7.9755167e-05,0.00095527894,7.9032118
0:00:00.380, 0.380,11.982947,0.698026,0.033,0.048,0.005,1.59,34.882813,8.3633089e-05,0.0010017479,8.3644086
0:00:00.400, 0.400,11.874002,1.310682,0.032,0.05,0.004,1.589,34.882813,9.0914656e-05,0.0010882092,15.563041
0:00:00.420, 0.420,11.976775,1.020884,0.031,0.045,0.004,1.591,34.882813,9.6586233e-05,0.0011561364,12.226898
0:00:00.440, 0.440,12.003396,0.812545,0.014,0.032,0.003,1.59,34.882813,0.00010110037,0.0012103214,9.7532994
0:00:00.460, 0.460,12.032849,0.708436,0.033,0.046,0.003,1.588,34.882813,0.00010503613,0.0012576798,8.5245034
0:00:00.480, 0.480,12.080545,0.48339,0.032,0.047,0.002,1.589,34.882813,0.00010772163,0.0012901221,5.8396146
0:00:00.500, 0.500,11.999295,0.627841,0.032,0.047,0.004,1.59,34.882813,0.00011120963,0.0013319757,7.5336494
0:00:00.520, 0.520,11.996423,0.637079,0.033,0.046,0.002,1.587,34.882813,0.00011474896,0.0013744349,7.6426692
0:00:00.540, 0.540,12.02408,0.470293,0.033,0.049,0.002,1.587,34.882813,0.0001173617,0.0014058507,5.6548407
0:00:00.560, 0.560,11.931463,1.009541,0.032,0.048,0.006,1.591,34.898438,0.00012297026,0.0014727691,12.045301
0:00:00.580, 0.580,11.910877,1.232277,0.033,0.044,0.003,1.59,34.898438,0.00012981624,0.0015543107,14.6775
0:00:00.600, 0.600,12.020877,0.943025,0.033,0.051,0.003,1.588,34.898438,0.00013505527,0.0016172884,11.335988
0:00:00.620, 0.620,12.019763,0.805789,0.033,0.047,0.003,1.589,34.898438,0.00013953188,0.0016710962,9.6853928
0:00:00.640, 0.640,12.01992,0.478349,0.033,0.047,0.002,1.589,34.898438,0.00014218937,0.001703039,5.7497167
0:00:00.660, 0.660,12.020681,0.488565,0.03,0.048,0.002,1.587,34.898438,0.00014490362,0.0017356662,5.872884
0:00:00.680, 0.680,11.985271,0.789324,0.032,0.046,0.002,1.588,34.898438,0.00014928876,0.0017882232,9.460262
0:00:00.700, 0.700,12.032908,0.539082,0.035,0.046,0.001,1.588,34.898438,0.00015228366,0.0018242605,6.4867241
0:00:00.720, 0.720,12.016248,0.698871,0.029,0.043,0.005,1.591,34.898438,0.00015616627,0.001870915,8.3978073
0:00:00.740, 0.740,11.870681,1.281217,0.032,0.048,0.005,1.59,34.898438,0.00016328414,0.001955409,15.208918
0:00:00.760, 0.760,11.938982,1.207953,0.031,0.045,0.004,1.59,34.898438,0.00016999499,0.0020355297,14.421729
0:00:00.780, 0.780,11.974197,0.930254,0.033,0.046,0.003,1.588,34.882813,0.00017516307,0.0020974133,11.139045
0:00:00.800, 0.800,12.094978,0.518412,0.032,0.048,0.003,1.589,34.882813,0.00017804314,0.0021322476,6.2701817
0:00:00.820, 0.820,12.030213,0.492613,0.031,0.047,0.003,1.588,34.882813,0.00018077988,0.0021651712,5.9262393
0:00:00.840, 0.840,11.971248,0.724297,0.033,0.047,0.003,1.587,34.882813,0.00018480375,0.0022133419,8.670739
0:00:00.860, 0.860,12.025935,0.522855,0.033,0.051,0.002,1.588,34.882813,0.0001877085,0.0022482743,6.2878202
0:00:00.880, 0.880,12.026111,0.576297,0.03,0.043,0.005,1.592,34.882813,0.00019091015,0.0022867777,6.9306117
0:00:00.900, 0.900,11.882361,1.28003,0.031,0.046,0.004,1.591,34.882813,0.00019802143,0.0023712764,15.209779
0:00:00.920, 0.920,11.952849,1.148189,0.034,0.046,0.003,1.59,34.882813,0.00020440026,0.0024475216,13.72413
0:00:00.940, 0.940,12.026541,0.873733,0.033,0.049,0.002,1.588,34.882813,0.00020925433,0.0025058993,10.507986
0:00:00.960, 0.960,12.020388,0.809776,0.033,0.045,0.002,1.588,34.882813,0.00021375308,0.0025599761,9.7338217
0:00:00.980, 0.980,12.0449,0.489313,0.033,0.045,0.001,1.588,34.882813,0.00021647149,0.002592719,5.8937262
0:00:01.000, 1.000,12.001736,0.711972,0.033,0.049,0.003,1.59,34.890625,0.00022042689,0.0026401907,8.5449
0:00:01.020, 1.020,12.006755,0.576917,0.034,0.047,0.001,1.589,34.890625,0.00022363198,0.0026786735,6.9269011
0:00:01.040, 1.040,12.02365,0.476534,0.033,0.047,0.003,1.587,34.890625,0.00022627939,0.002710505,5.729678
0:00:01.060, 1.060,11.883591,1.187509,0.033,0.049,0.006,1.591,34.890625,0.00023287667,0.0027889043,14.111871
0:00:01.080, 1.080,11.930857,1.271829,0.033,0.047,0.005,1.589,34.890625,0.00023994238,0.0028732043,15.17401
0:00:01.100, 1.100,11.999353,0.779635,0.033,0.045,0.003,1.586,34.890625,0.00024427369,0.0029251772,9.3551156
0:00:01.120, 1.120,11.979763,0.780947,0.033,0.048,0.002,1.587,34.890625,0.00024861228,0.0029771525,9.35556
0:00:01.140, 1.140,12.047888,0.499344,0.033,0.049,0.002,1.589,34.890625,0.00025138642,0.003010575,6.0160406
0:00:01.160, 1.160,12.013943,0.582401,0.033,0.047,0.003,1.589,34.890625,0.00025462198,0.0030494468,6.9969324
0:00:01.180, 1.180,11.976931,0.82134,0.025,0.04,0.005,1.59,34.890625,0.00025918498,0.0031040975,9.8371325
0:00:01.200, 1.200,12.019685,0.681642,0.032,0.049,0.006,1.589,34.890625,0.00026297188,0.0031496149,8.1931221
0:00:01.220, 1.220,11.885759,1.269399,0.033,0.048,0.005,1.591,34.875,0.00027002409,0.0032334358,15.087771
0:00:01.240, 1.240,11.967263,1.216194,0.033,0.047,0.004,1.588,34.875,0.00027678073,0.0033142942,14.554513
0:00:01.260, 1.260,11.981892,0.785481,0.033,0.048,0.004,1.59,34.875,0.00028114451,0.0033665806,9.4115485
0:00:01.280, 1.280,12.028455,0.663612,0.031,0.047,0.003,1.588,34.875,0.00028483124,0.0034109263,7.9822271
0:00:01.300, 1.300,12.065193,0.488142,0.033,0.045,0.003,1.588,34.875,0.00028754314,0.0034436459,5.8895274
0:00:01.320, 1.320,11.961248,0.78895,0.032,0.048,0.003,1.589,34.875,0.0002919262,0.0034960727,9.4368266
0:00:01.340, 1.340,12.003123,0.587121,0.032,0.047,0.002,1.587,34.875,0.00029518798,0.0035352243,7.0472856
0:00:01.360, 1.360,11.932185,1.162642,0.032,0.046,0.005,1.59,34.875,0.00030164711,0.0036122957,13.872859
0:00:01.380, 1.380,11.931423,1.194241,0.033,0.051,0.006,1.589,34.875,0.00030828178,0.0036914568,14.248995
0:00:01.400, 1.400,12.004334,0.865786,0.033,0.049,0.002,1.586,34.875,0.0003130917,0.0037491967,10.393184
0:00:01.420, 1.420,11.977244,0.831569,0.031,0.047,0.002,1.589,34.875,0.00031771153,0.0038045295,9.9599048
0:00:01.440, 1.440,12.05781,0.483447,0.033,0.044,0.001,1.588,34.898438,0.00032039734,0.0038369146,5.8293121
0:00:01.460, 1.460,12.005388,0.695789,0.033,0.05,0.003,1.589,34.898438,0.00032426284,0.0038833214,8.3532169
0:00:01.480, 1.480,12.008552,0.677767,0.032,0.048,0.002,1.589,34.898438,0.00032802821,0.003928538,8.1390003
0:00:01.500, 1.500,11.994392,0.755046,0.032,0.045,0.005,1.589,34.898438,0.00033222291,0.0039788509,9.0563177
0:00:01.520, 1.520,11.88783,1.28114,0.034,0.049,0.006,1.589,34.898438,0.00033934036,0.0040634619,15.229975
0:00:01.540, 1.540,11.957283,1.120309,0.032,0.048,0.004,1.589,34.882813,0.00034556429,0.0041378833,13.395852
0:00:01.560, 1.560,12.005466,0.845048,0.033,0.046,0.003,1.588,34.882813,0.00035025901,0.0041942455,10.145195
0:00:01.580, 1.580,12.035584,0.524416,0.032,0.045,0.002,1.586,34.882813,0.00035317243,0.0042293102,6.3116528
0:00:01.600, 1.600,12.042888,0.496689,0.034,0.038,0.003,1.587,34.882813,0.00035593181,0.0042625411,5.98157
0:00:01.620, 1.620,11.980955,0.84337,0.031,0.047,0.003,1.589,34.882813,0.0003606172,0.0043186766,10.104378
