ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR
0:00:00.000, 0.000,11.974705,0.603526,0.03,0.044,0.003,1.586,35.742188,3.3529222e-06,4.015025e-05,7.2270458
0:00:00.020, 0.020,11.987146,0.729298,0.032,0.047,0.003,1.588,35.742188,7.4045778e-06,8.8718033e-05,8.7422016
0:00:00.040, 0.040,12.005916,0.719927,0.033,0.046,0.003,1.589,35.742188,1.1404172e-05,0.00013673683,8.6433831
0:00:00.060, 0.060,12.005466,0.772573,0.032,0.049,0.003,1.589,35.742188,1.5696244e-05,0.00018826515,9.2750989
0:00:00.080, 0.080,12.004509,0.721573,0.031,0.045,0.003,1.588,35.742188,1.9704983e-05,0.00023638809,8.6621296
0:00:00.100, 0.100,11.990662,0.780411,0.032,0.047,0.003,1.589,35.742188,2.40406e-05,0.000288375,9.3576445
0:00:00.120, 0.120,12.04492,0.595152,0.035,0.05,0.003,1.589,35.78125,2.7347e-05,0.00032820032,7.1685582
0:00:00.140, 0.140,11.990564,0.800293,0.031,0.046,0.003,1.588,35.78125,3.1793072e-05,0.00038151123,9.5959644
0:00:00.160, 0.160,11.98488,0.822045,0.033,0.047,0.003,1.588,35.78125,3.6359989e-05,0.00043624518,9.8521107
0:00:00.180, 0.180,11.986326,0.682177,0.032,0.044,0.005,1.59,35.78125,4.0149861e-05,0.00048167182,8.1767959
0:00:00.200, 0.200,11.992478,0.900821,0.044,0.057,0.002,1.589,35.78125,4.5154422e-05,0.00054168891,10.803076
0:00:00.220, 0.220,12.021033,0.732079,0.034,0.046,0.003,1.588,35.78125,4.9221528e-05,0.00059057971,8.8003458
0:00:00.240, 0.240,11.990369,0.672371,0.031,0.049,0.003,1.588,35.78125,5.2956922e-05,0.00063536847,8.0619764
0:00:00.260, 0.260,11.968513,0.747618,0.051,0.063,0.003,1.588,35.78125,5.7110356e-05,0.00068507888,8.9478758
0:00:00.280, 0.280,12.008357,0.563341,0.025,0.041,0.003,1.59,35.78125,6.0240028e-05,0.0007226611,6.7647998
0:00:00.300, 0.300,11.93699,0.880074,0.033,0.048,0.003,1.588,35.78125,6.5129328e-05,0.00078102462,10.505435
0:00:00.320, 0.320,11.959685,0.775,0.031,0.047,0.003,1.589,35.78125,6.9434883e-05,0.00083251771,9.2687559
0:00:00.340, 0.340,12.001189,0.635707,0.033,0.048,0.005,1.589,35.789063,7.2966589e-05,0.00087490237,7.6292399
0:00:00.360, 0.360,11.912869,0.750656,0.033,0.047,0.005,1.59,35.789063,7.71369e-05,0.00092458273,8.9424666
0:00:00.380, 0.380,12.019588,0.712994,0.033,0.05,0.003,1.588,35.789063,8.1097978e-05,0.00097219326,8.5698941
0:00:00.400, 0.400,11.984373,0.737012,0.032,0.046,0.002,1.588,35.789063,8.5192489e-05,0.0010212634,8.8326267
0:00:00.420, 0.420,11.971931,0.738485,0.032,0.047,0.005,1.589,35.789063,8.9295183e-05,0.0010703806,8.8410915
0:00:00.440, 0.440,12.004685,0.550433,0.033,0.049,0.003,1.585,35.789063,9.2353144e-05,0.0011070904,6.6077748
0:00:00.460, 0.460,11.952439,0.801661,0.033,0.045,0.002,1.589,35.789063,9.6806817e-05,0.0011603227,9.5818042
0:00:00.480, 0.480,11.954197,0.770827,0.032,0.048,0.003,1.588,35.789063,0.00010108919,0.001211515,9.2146178
0:00:00.500, 0.500,12.049548,0.666042,0.033,0.048,0.003,1.588,35.789063,0.00010478942,0.0012561011,8.025505
0:00:00.520, 0.520,11.984627,0.796546,0.034,0.045,0.003,1.588,35.789063,0.00010921468,0.0013091362,9.5463067
0:00:00.540, 0.540,11.974822,0.585636,0.033,0.048,0.002,1.587,35.789063,0.00011246821,0.0013480966,7.0128869
0:00:00.560, 0.560,12.023201,0.729013,0.033,0.048,0.003,1.589,35.78125,0.00011651828,0.0013967915,8.7650698
0:00:00.580, 0.580,12.031189,0.666006,0.032,0.046,0.002,1.589,35.78125,0.00012021832,0.0014413073,8.0128441
0:00:00.600, 0.600,11.99406,0.811672,0.038,0.051,0.003,1.589,35.78125,0.00012472761,0.0014953919,9.7352427
0:00:00.620, 0.620,11.976599,0.615959,0.033,0.047,0.003,1.589,35.78125,0.0001281496,0.0015363758,7.3770939
0:00:00.640, 0.640,11.988455,0.766727,0.032,0.046,0.004,1.589,35.78125,0.00013240919,0.0015874417,9.1918721
0:00:00.660, 0.660,11.968533,0.585838,0.032,0.045,0.002,1.588,35.78125,0.00013566385,0.0016263952,7.0116214
0:00:00.680, 0.680,11.974099,0.762932,0.031,0.045,0.003,1.588,35.78125,0.00013990236,0.0016771475,9.1354233
0:00:00.700, 0.700,12.017634,0.540225,0.029,0.046,0.003,1.59,35.78125,0.00014290361,0.0017132155,6.4922263
0:00:00.720, 0.720,12.015447,0.835721,0.033,0.046,0.003,1.589,35.78125,0.00014754651,0.0017690019,10.041561
0:00:00.740, 0.740,12.013377,0.766791,0.033,0.048,0.003,1.587,35.78125,0.00015180646,0.0018201783,9.2117494
0:00:00.760, 0.760,11.980662,0.708295,0.033,0.048,0.005,1.59,35.78125,0.00015574143,0.0018673219,8.485843
0:00:00.780, 0.780,11.98115,0.752238,0.033,0.048,0.003,1.589,35.789063,0.00015992053,0.0019173923,9.0126763
0:00:00.800, 0.800,12.014802,0.864551,0.033,0.049,0.002,1.589,35.789063,0.00016472359,0.0019751001,10.387409
0:00:00.820, 0.820,11.994392,0.768944,0.033,0.045,0.003,1.588,35.789063,0.0001689955,0.0020263391,9.2230158
0:00:00.840, 0.840,11.986834,0.645968,0.022,0.04,0.004,1.589,35.789063,0.00017258421,0.0020693564,7.7431112
0:00:00.860, 0.860,11.996775,0.670186,0.036,0.05,0.002,1.586,35.789063,0.00017630747,0.0021140234,8.0400707
0:00:00.880, 0.880,11.963084,0.602721,0.031,0.047,0.003,1.587,35.789063,0.00017965592,0.0021540812,7.210402
0:00:00.900, 0.900,12.009002,0.676471,0.033,0.051,0.004,1.589,35.789063,0.00018341409,0.0021992131,8.1237416
0:00:00.920, 0.920,12.007634,0.664171,0.031,0.046,0.003,1.585,35.789063,0.00018710393,0.0022435193,7.9751223
0:00:00.940, 0.940,11.980642,0.735644,0.034,0.05,0.003,1.587,35.789063,0.00019119084,0.0022924832,8.8134874
0:00:00.960, 0.960,11.99906,0.576285,0.033,0.045,0.003,1.588,35.789063,0.00019439242,0.0023308991,6.9148783
0:00:00.980, 0.980,11.935115,0.825272,0.032,0.047,0.003,1.588,35.789063,0.00019897727,0.0023856198,9.8497162
0:00:01.000, 1.000,11.96156,0.752242,0.033,0.046,0.002,1.588,35.773438,0.00020315639,0.0024356086,8.9979878
0:00:01.020, 1.020,12.007908,0.6854,0.03,0.046,0.003,1.589,35.773438,0.00020696417,0.0024813321,8.2302201
0:00:01.040, 1.040,11.970193,0.988678,0.033,0.048,0.004,1.589,35.773438,0.00021245682,0.0025470802,11.834666
0:00:01.060, 1.060,11.982361,0.714354,0.035,0.051,0.003,1.59,35.773438,0.00021642546,0.0025946338,8.5596475
0:00:01.080, 1.080,11.982791,0.73368,0.032,0.048,0.002,1.589,35.773438,0.00022050146,0.0026434757,8.7915341
0:00:01.100, 1.100,11.961658,0.629744,0.034,0.047,0.003,1.592,35.773438,0.00022400003,0.0026853244,7.5327824
0:00:01.120, 1.120,11.923533,0.759806,0.039,0.052,0.002,1.589,35.773438,0.00022822118,0.0027356554,9.0595719
0:00:01.140, 1.140,12.008377,0.687545,0.034,0.048,0.003,1.588,35.773438,0.00023204087,0.0027815237,8.2562996
0:00:01.160, 1.160,12.012927,0.683851,0.032,0.044,0.003,1.588,35.773438,0.00023584004,0.0028271629,8.2150521
0:00:01.180, 1.180,12.014529,0.763218,0.047,0.06,0.003,1.588,35.773438,0.00024008014,0.0028781057,9.1697048
0:00:01.200, 1.200,11.997205,0.769467,0.029,0.044,0.003,1.59,35.773438,0.00024435496,0.0029293915,9.2314533
0:00:01.220, 1.220,11.997263,0.729383,0.032,0.048,0.003,1.589,35.789063,0.00024840709,0.002978006,8.7505997
0:00:01.240, 1.240,11.996755,0.752869,0.029,0.044,0.003,1.588,35.789063,0.00025258969,0.0030281837,9.0319849
0:00:01.260, 1.260,11.979666,0.578325,0.032,0.046,0.004,1.59,35.789063,0.00025580261,0.0030666733,6.9281403
0:00:01.280, 1.280,11.998728,0.719718,0.034,0.049,0.001,1.588,35.789063,0.00025980104,0.0031146494,8.6357005
0:00:01.300, 1.300,11.978103,0.718165,0.038,0.052,0.002,1.587,35.789063,0.00026379085,0.0031624398,8.6022543
0:00:01.320, 1.320,11.994021,0.768187,0.033,0.049,0.004,1.589,35.78125,0.00026805856,0.0032136267,9.213651
0:00:01.340, 1.340,12.024392,0.678407,0.033,0.045,0.003,1.588,35.78125,0.00027182748,0.0032589458,8.1574317
0:00:01.360, 1.360,11.947283,0.813836,0.031,0.048,0.004,1.59,35.78125,0.00027634879,0.0033129631,9.723129
0:00:01.380, 1.380,12.014216,0.717738,0.043,0.047,0.002,1.589,35.78125,0.00028033623,0.003360869,8.6230594
0:00:01.400, 1.400,11.981912,0.815929,0.037,0.05,0.003,1.588,35.78125,0.00028486917,0.0034151823,9.7763895
0:00:01.420, 1.420,11.976052,0.660686,0.03,0.044,0.005,1.592,35.78125,0.00028853964,0.0034591401,7.9124099
0:00:01.440, 1.440,12.008533,0.715566,0.032,0.046,0.002,1.588,35.78125,0.00029251501,0.0035068784,8.5928979
0:00:01.460, 1.460,11.965369,0.657741,0.033,0.05,0.004,1.589,35.78125,0.00029616913,0.0035506013,7.8701138
0:00:01.480, 1.480,12.005857,0.740661,0.033,0.045,0.003,1.589,35.78125,0.00030028391,0.0036000028,8.8922701
0:00:01.500, 1.500,11.980037,0.694771,0.031,0.048,0.003,1.589,35.78125,0.00030414375,0.0036462438,8.3233823
0:00:01.520, 1.520,11.965037,0.784459,0.034,0.05,0.003,1.589,35.78125,0.00030850186,0.0036983887,9.386081
0:00:01.540, 1.540,11.995584,0.542494,0.03,0.044,0.004,1.591,35.78125,0.00031151571,0.0037345417,6.5075323
0:00:01.560, 1.560,12.008748,0.749719,0.034,0.051,0.003,1.59,35.78125,0.00031568082,0.0037845594,9.0031865
0:00:01.580, 1.580,12.013513,0.807113,0.033,0.046,0.003,1.588,35.78125,0.00032016478,0.0038384275,9.6962625
0:00:01.600, 1.600,11.982478,0.68138,0.032,0.048,0.003,1.591,35.78125,0.00032395022,0.0038837865,8.1646209
0:00:01.620, 1.620,12.020466,0.758949,0.041,0.052,0.002,1.587,35.78125,0.00032816661,0.0039344694,9.1229207
0:00:01.640, 1.640,11.988572,0.817997,0.033,0.048,0.003,1.588,35.78125,0.00033271103,0.0039889506,9.8066159
0:00:01.660, 1.660,11.983533,0.807229,0.033,0.046,0.003,1.589,35.78125,0.00033719564,0.004042692,9.6734554
0:00:01.680, 1.680,11.977459,0.603626,0.033,0.05,0.003,1.587,35.78125,0.00034054912,0.0040828581,7.2299057
0:00:01.700, 1.700,12.015877,0.713964,0.034,0.047,0.001,1.589,35.78125,0.00034451558,0.0041305187,8.5789036
0:00:01.720, 1.720,11.979802,0.765749,0.032,0.05,0.003,1.587,35.78125,0.00034876974,0.0041814827,9.1735214
0:00:01.740, 1.740,12.007673,0.693105,0.034,0.044,0.003,1.589,35.78125,0.00035262033,0.0042277192,8.3225782
0:00:01.760, 1.760,12.006658,0.661145,0.031,0.048,0.001,1.589,35.773438,0.00035629336,0.00427182,7.9381419
0:00:01.780, 1.780,11.987029,0.805109,0.033,0.048,0.003,1.59,35.773438,0.00036076618,0.0043254359,9.6508649
0:00:01.800, 1.800,11.990857,0.979359,0.033,0.047,0.003,1.589,35.773438,0.00036620707,0.0043906768,11.743354
0:00:01.820, 1.820,12.019295,0.769865,0.034,0.048,0.003,1.589,35.773438,0.00037048409,0.0044420836,9.2532345
0:00:01.840, 1.840,12.01781,0.623085,0.031,0.048,0.003,1.589,35.773438,0.00037394568,0.0044836843,7.4881171
0:00:01.860, 1.860,11.984119,0.801327,0.036,0.049,0.002,1.588,35.773438,0.00037839749,0.0045370354,9.6031981
0:00:01.880, 1.880,12.014451,0.632372,0.038,0.051,0.003,1.588,35.773438,0.00038191067,0.0045792443,7.5976024
0:00:01.900, 1.900,12.012244,0.789839,0.032,0.045,0.003,1.589,35.773438,0.00038629867,0.0046319539,9.4877388
0:00:01.920, 1.920,12.010974,0.693387,0.032,0.047,0.003,1.588,35.773438,0.00039015082,0.004678222,8.3282532
0:00:01.940, 1.940,11.987517,0.722945,0.032,0.044,0.003,1.588,35.773438,0.00039416718,0.0047263682,8.6663155
0:00:01.960, 1.960,11.989177,0.643473,0.032,0.044,0.002,1.588,35.773438,0.00039774203,0.0047692277,7.7147117
0:00:01.980, 1.980,11.995154,0.6427,0.033,0.05,0.004,1.588,35.773438,0.00040131258,0.0048120571,7.7092855
0:00:02.000, 2.000,12.009197,0.804067,0.032,0.047,0.002,1.588,35.773438,0.00040577962,0.0048657026,9.656199
0:00:02.020, 2.020,11.980349,0.751038,0.033,0.048,0.004,1.59,35.773438,0.00040995206,0.0049156898,8.9976974
0:00:02.040, 2.040,11.999216,0.565015,0.033,0.047,0.003,1.587,35.773438,0.00041309103,0.004953355,6.779737
0:00:02.060, 2.060,11.983709,0.652599,0.034,0.048,0.003,1.589,35.773438,0.00041671658,0.0049968026,7.8205565
0:00:02.080, 2.080,12.012849,0.78996,0.031,0.042,0.003,1.59,35.773438,0.00042110524,0.005049523,9.4896702
0:00:02.100, 2.100,12.012107,0.578724,0.033,0.048,0.002,1.586,35.773438,0.00042432038,0.0050881435,6.9516946
0:00:02.120, 2.120,11.984236,0.732481,0.033,0.048,0.003,1.587,35.773438,0.00042838972,0.0051369114,8.7782252
0:00:02.140, 2.140,11.96363,0.696163,0.036,0.051,0.003,1.587,35.773438,0.00043225729,0.0051831816,8.3286366
0:00:02.160, 2.160,12.005779,0.644173,0.031,0.046,0.003,1.589,35.773438,0.00043583603,0.0052261471,7.7337987
0:00:02.180, 2.180,12.004431,0.68274,0.033,0.048,0.002,1.587,35.773438,0.00043962903,0.0052716799,8.1959052
0:00:02.200, 2.200,11.978787,0.79208,0.044,0.062,0.005,1.589,35.773438,0.00044402947,0.0053243919,9.4881576
0:00:02.220, 2.220,11.968611,0.684989,0.033,0.049,0.004,1.59,35.773438,0.00044783497,0.0053699384,8.1983669
0:00:02.240, 2.240,11.994334,0.672363,0.033,0.047,0.003,1.589,35.773438,0.00045157032,0.0054147414,8.0645464
0:00:02.260, 2.260,11.982009,0.695672,0.033,0.047,0.002,1.585,35.773438,0.00045543516,0.00546105,8.3355482
0:00:02.280, 2.280,11.970564,0.742412,0.033,0.046,0.005,1.589,35.773438,0.00045955967,0.0055104228,8.8870904
0:00:02.300, 2.300,12.005779,0.556746,0.033,0.048,0.003,1.587,35.773438,0.00046265271,0.005547557,6.6841694
0:00:02.320, 2.320,11.956384,0.826434,0.035,0.048,0.002,1.588,35.773438,0.00046724401,0.0056024524,9.8811623
0:00:02.340, 2.340,11.957927,0.730159,0.034,0.051,0.003,1.587,35.773438,0.00047130044,0.005650959,8.731188
0:00:02.360, 2.360,12.027537,0.590131,0.032,0.048,0.003,1.588,35.773438,0.00047457895,0.0056903913,7.0978224
0:00:02.380, 2.380,11.977791,0.826845,0.033,0.051,0.003,1.585,35.773438,0.00047917253,0.0057454123,9.9037766
0:00:02.400, 2.400,12.017849,0.752909,0.032,0.047,0.003,1.587,35.773438,0.00048335536,0.0057956809,9.0483467
0:00:02.420, 2.420,12.011716,0.761609,0.034,0.048,0.003,1.588,35.773438,0.00048758652,0.0058465044,9.148231
0:00:02.440, 2.440,12.009627,0.696352,0.032,0.049,0.003,1.587,35.773438,0.00049145514,0.0058929651,8.3629278
0:00:02.460, 2.460,11.983572,0.771982,0.033,0.047,0.003,1.588,35.773438,0.00049574393,0.0059443601,9.2511019
0:00:02.480, 2.480,12.001658,0.510228,0.031,0.049,0.004,1.588,35.773438,0.00049857853,0.00597838,6.123582
0:00:02.500, 2.500,11.978767,0.643622,0.031,0.047,0.003,1.588,35.773438,0.00050215421,0.0060212122,7.709798
0:00:02.520, 2.520,12.009548,0.760088,0.035,0.048,0.003,1.586,35.773438,0.00050637692,0.0060719251,9.1283133
0:00:02.540, 2.540,12.00949,0.563667,0.033,0.045,0.002,1.587,35.773438,0.00050950841,0.0061095326,6.7693532
0:00:02.560, 2.560,11.984666,0.731894,0.033,0.049,0.003,1.588,35.773438,0.00051357448,0.0061582632,8.7715051
0:00:02.580, 2.580,11.990623,0.817337,0.034,0.047,0.003,1.589,35.773438,0.00051811524,0.0062127097,9.8003798
0:00:02.600, 2.600,12.025955,0.72991,0.033,0.049,0.003,1.589,35.773438,0.0005221703,0.0062614756,8.7778648
0:00:02.620, 2.620,12.004568,0.758514,0.032,0.044,0.003,1.589,35.78125,0.00052638427,0.0063120625,9.1056329
0:00:02.640, 2.640,11.995252,0.829995,0.037,0.052,0.003,1.589,35.78125,0.00053099535,0.0063673736,9.9559992
0:00:02.660, 2.660,11.994685,0.762534,0.046,0.055,0.004,1.592,35.78125,0.00053523165,0.0064181867,9.1463551
0:00:02.680, 2.680,12.004763,0.801415,0.033,0.05,0.003,1.588,35.78125,0.00053968396,0.0064716355,9.6207971
0:00:02.700, 2.700,11.990017,0.693733,0.033,0.044,0.003,1.589,35.78125,0.00054353803,0.0065178459,8.3178705
0:00:02.720, 2.720,11.959236,0.746717,0.035,0.05,0.003,1.588,35.78125,0.00054768646,0.0065674579,8.9301648
0:00:02.740, 2.740,11.937244,0.769366,0.033,0.046,0.003,1.589,35.78125,0.00055196071,0.0066184808,9.1841097
0:00:02.760, 2.760,12.016189,0.738589,0.032,0.048,0.003,1.589,35.78125,0.00055606398,0.0066677865,8.875025
