ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR
0:00:00.960, 0.960,11.987322,0.788632,0.034,0.051,0.003,1.588,35.570313,0.00021014588,0.0025209038,9.4535857
0:00:00.980, 0.980,12.004002,0.713944,0.033,0.044,0.004,1.589,35.570313,0.00021411224,0.0025685159,8.5701852
0:00:01.000, 1.000,11.984588,0.723637,0.031,0.05,0.003,1.588,35.578125,0.00021813244,0.0026166964,8.6724913
0:00:01.020, 1.020,12.010173,0.769125,0.033,0.046,0.003,1.588,35.578125,0.00022240536,0.0026680149,9.2373243
0:00:01.040, 1.040,11.986326,0.827412,0.034,0.046,0.003,1.588,35.578125,0.00022700209,0.0027231129,9.91763
0:00:01.060, 1.060,11.986443,0.764981,0.033,0.048,0.003,1.589,35.578125,0.00023125199,0.002774054,9.1694012
0:00:01.080, 1.080,11.98699,0.769922,0.034,0.048,0.003,1.589,35.578125,0.00023552933,0.0028253265,9.2290473
0:00:01.100, 1.100,12.012732,0.895505,0.029,0.048,0.005,1.589,35.578125,0.00024050436,0.0028850901,10.757462
0:00:01.120, 1.120,11.994275,0.754269,0.032,0.044,0.003,1.589,35.578125,0.00024469474,0.0029353507,9.0469098
0:00:01.140, 1.140,11.993884,0.88477,0.039,0.052,0.003,1.589,35.578125,0.00024961013,0.0029943053,10.611829
0:00:01.160, 1.160,11.991658,0.782697,0.033,0.048,0.003,1.589,35.578125,0.00025395845,0.0030464489,9.3858347
0:00:01.180, 1.180,12.001404,0.892037,0.032,0.044,0.004,1.589,35.578125,0.00025891421,0.0031059249,10.705696
0:00:01.200, 1.200,11.965818,0.765206,0.032,0.039,0.003,1.589,35.578125,0.00026316536,0.0031567934,9.1563157
0:00:01.220, 1.220,11.956306,0.833323,0.034,0.045,0.003,1.588,35.578125,0.00026779493,0.0032121459,9.9634648
0:00:01.240, 1.240,11.988416,0.779949,0.038,0.051,0.002,1.589,35.578125,0.00027212798,0.0032640923,9.3503531
0:00:01.260, 1.260,11.99738,0.777973,0.036,0.049,0.004,1.588,35.578125,0.00027645005,0.0033159459,9.3336377
0:00:01.280, 1.280,11.998259,0.785099,0.031,0.044,0.005,1.59,35.578125,0.00028081171,0.0033682782,9.4198211
