ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR
0:00:00.000, 0.000,12.002517,0.616836,0.034,0.047,0.003,1.587,34.78125,3.4268667e-06,4.1131022e-05,7.4035846
0:00:00.020, 0.020,12.002478,0.652265,0.036,0.046,0.002,1.588,34.78125,7.0505611e-06,8.4624333e-05,7.8287963
0:00:00.040, 0.040,12.002459,0.652816,0.031,0.047,0.004,1.59,34.78125,1.0677317e-05,0.00012815432,7.8353973
0:00:00.060, 0.060,12.0024,0.663652,0.046,0.061,0.004,1.589,34.78125,1.4364272e-05,0.00017240663,7.9654168
0:00:00.080, 0.080,12.001658,0.636838,0.018,0.033,0.006,1.589,34.78125,1.7902261e-05,0.00021486836,7.6431119
0:00:00.100, 0.100,12.001541,0.646068,0.037,0.051,0.002,1.588,34.78125,2.1491528e-05,0.00025794508,7.7538116
0:00:00.120, 0.120,12.00156,0.654639,0.023,0.037,0.003,1.588,34.78125,2.5128411e-05,0.00030159336,7.8566892
0:00:00.140, 0.140,12.001892,0.689347,0.017,0.034,0.003,1.59,34.773438,2.8958117e-05,0.00034755707,8.2734682
0:00:00.160, 0.160,12.001755,0.657049,0.036,0.051,0.003,1.589,34.773438,3.2608389e-05,0.00039136674,7.8857411
0:00:00.180, 0.180,12.001599,0.636375,0.04,0.054,0.001,1.587,34.773438,3.6143806e-05,0.00043379739,7.6375176
0:00:00.200, 0.200,12.001697,0.689319,0.021,0.039,0.004,1.59,34.773438,3.9973356e-05,0.00047975848,8.2729978
0:00:00.220, 0.220,12.001716,0.658868,0.027,0.051,0.002,1.588,34.773438,4.3633733e-05,0.00052368929,7.9075466
0:00:00.240, 0.240,12.002107,0.671055,0.033,0.051,0.002,1.588,34.773438,4.7361817e-05,0.00056843414,8.0540739
0:00:00.260, 0.260,12.001521,0.643175,0.039,0.059,0.004,1.589,34.773438,5.0935011e-05,0.00061131791,7.7190783
0:00:00.280, 0.280,12.001345,0.664457,0.038,0.055,0.002,1.588,34.773438,5.4626439e-05,0.00065562001,7.9743777
0:00:00.300, 0.300,12.001345,0.677723,0.039,0.054,0.002,1.588,34.773438,5.8391567e-05,0.0007008066,8.1335875
0:00:00.320, 0.320,12.001326,0.659853,0.04,0.053,0.003,1.589,34.773438,6.2057417e-05,0.00074480166,7.919111
0:00:00.340, 0.340,12.001248,0.639787,0.011,0.034,0.003,1.589,34.773438,6.5611789e-05,0.00078745856,7.6782425
0:00:00.360, 0.360,12.00115,0.678708,0.016,0.032,0.005,1.589,34.765625,6.9382389e-05,0.00083271009,8.1452765
0:00:00.380, 0.380,12.001033,0.669225,0.017,0.034,0.002,1.588,34.765625,7.3100306e-05,0.00087732893,8.0313913
0:00:00.400, 0.400,12.000857,0.654007,0.037,0.053,0.003,1.586,34.765625,7.6733678e-05,0.00092093251,7.8486445
0:00:00.420, 0.420,12.000759,0.656027,0.028,0.058,0.005,1.589,34.765625,8.0378272e-05,0.0009646704,7.8728219
0:00:00.440, 0.440,12.001091,0.666054,0.046,0.062,0.004,1.591,34.765625,8.4078572e-05,0.001009078,7.9933747
0:00:00.460, 0.460,12.000759,0.636842,0.023,0.042,0.003,1.59,34.765625,8.7616583e-05,0.0010515369,7.6425874
0:00:00.480, 0.480,12.000505,0.633382,0.039,0.055,0.002,1.588,34.765625,9.1135372e-05,0.0010937641,7.6009039
0:00:00.500, 0.500,12.000701,0.691838,0.041,0.055,0.003,1.588,34.765625,9.4978917e-05,0.0011398893,8.302541
0:00:00.520, 0.520,12.001013,0.676326,0.036,0.054,0.003,1.587,34.765625,9.8736283e-05,0.0011849815,8.1165971
0:00:00.540, 0.540,12.001209,0.643308,0.025,0.043,0.004,1.591,34.765625,0.00010231022,0.001227873,7.7204738
0:00:00.560, 0.560,12.001463,0.655995,0.037,0.04,0.002,1.587,34.765625,0.00010595463,0.0012716114,7.8728997
