ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR
0:00:00.000, 0.000,12.021873,0.45848,0.033,0.048,0.003,1.588,35.148438,2.5471111e-06,3.0621044e-05,5.5117883
0:00:00.020, 0.020,12.022263,0.80193,0.033,0.048,0.003,1.588,35.148438,7.0022778e-06,8.4182228e-05,9.6410134
0:00:00.040, 0.040,11.973338,0.731789,0.036,0.049,0.003,1.587,35.148438,1.1067772e-05,0.00013285977,8.761957
0:00:00.060, 0.060,11.99197,0.694864,0.033,0.05,0.004,1.59,35.148438,1.4928128e-05,0.00017915303,8.3327882
0:00:00.080, 0.080,12.015232,0.658803,0.034,0.047,0.002,1.589,35.148438,1.8588144e-05,0.00022312898,7.9156709
0:00:00.100, 0.100,11.982439,0.867605,0.033,0.051,0.003,1.59,35.148438,2.3408172e-05,0.00028088466,10.396024
0:00:00.120, 0.120,11.97617,0.602818,0.029,0.036,0.003,1.589,35.148438,2.6757161e-05,0.00032099272,7.2194508
0:00:00.140, 0.140,11.985349,0.769733,0.033,0.049,0.003,1.589,35.148438,3.1033456e-05,0.00037224559,9.2255186
0:00:00.160, 0.160,12.033474,0.600017,0.04,0.054,0.003,1.59,35.148438,3.4366883e-05,0.00041235831,7.220289
0:00:00.180, 0.180,11.969295,0.762526,0.033,0.049,0.003,1.588,35.148438,3.8603139e-05,0.00046306329,9.1268986
0:00:00.200, 0.200,12.034216,0.749232,0.03,0.045,0.003,1.589,35.148438,4.2765539e-05,0.00051315451,9.0164197
0:00:00.220, 0.220,11.989685,0.792543,0.033,0.049,0.003,1.588,35.148438,4.7168556e-05,0.00056594529,9.5023409
0:00:00.240, 0.240,11.985369,0.64328,0.033,0.049,0.001,1.587,35.148438,5.0742333e-05,0.00060877833,7.7099482
0:00:00.260, 0.260,12.002322,0.731688,0.025,0.041,0.004,1.589,35.148438,5.4807267e-05,0.00065756697,8.781955
0:00:00.280, 0.280,11.975896,0.660195,0.021,0.039,0.005,1.59,35.148438,5.8475017e-05,0.00070149156,7.9064267
0:00:00.300, 0.300,12.021209,0.699314,0.03,0.044,0.005,1.591,35.148438,6.2360094e-05,0.00074819488,8.4065998
0:00:00.320, 0.320,12.008084,0.660904,0.029,0.047,0.004,1.591,35.148438,6.6031783e-05,0.00079228483,7.9361907
0:00:00.340, 0.340,11.982283,0.736263,0.034,0.047,0.002,1.588,35.148438,7.0122133e-05,0.00084129656,8.8221116
0:00:00.360, 0.360,12.005564,0.792466,0.039,0.053,0.003,1.588,35.140625,7.4524722e-05,0.00089415212,9.5140013
0:00:00.380, 0.380,12.005134,0.608881,0.033,0.045,0.003,1.589,35.140625,7.7907394e-05,0.00093476154,7.309698
0:00:00.400, 0.400,11.980076,0.747815,0.036,0.051,0.003,1.588,35.140625,8.2061922e-05,0.0009845331,8.9588805
0:00:00.420, 0.420,11.998767,0.730115,0.04,0.055,0.003,1.59,35.140625,8.6118117e-05,0.0010332024,8.7604798
0:00:00.440, 0.440,11.998181,0.754253,0.035,0.051,0.002,1.587,35.140625,9.0308411e-05,0.0010834783,9.049664
0:00:00.460, 0.460,11.99822,0.80288,0.033,0.046,0.005,1.589,35.140625,9.4768856e-05,0.0011369957,9.6331309
