ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR
0:00:00.000, 0.000,11.984744,0.959261,0.033,0.05,0.005,1.589,36.710938,5.3292278e-06,6.3869428e-05,11.496498
0:00:00.020, 0.020,12.006755,0.721227,0.034,0.048,0.002,1.589,36.710938,9.3360444e-06,0.00011197829,8.6595959
0:00:00.040, 0.040,12.057068,0.475367,0.033,0.044,0.002,1.589,36.710938,1.1976972e-05,0.00014382013,5.7315322
0:00:00.060, 0.060,12.054627,0.476216,0.033,0.048,0.002,1.588,36.710938,1.4622617e-05,0.00017571239,5.7406063
0:00:00.080, 0.080,12.038298,0.536813,0.03,0.044,0.003,1.589,36.710938,1.7604911e-05,0.00021161413,6.4623149
0:00:00.100, 0.100,11.982341,0.872244,0.033,0.048,0.003,1.589,36.710938,2.2450711e-05,0.00026967816,10.451525
0:00:00.120, 0.120,11.981345,0.872091,0.033,0.047,0.003,1.589,36.710938,2.7295661e-05,0.00032772718,10.448823
0:00:00.140, 0.140,11.982009,0.780178,0.033,0.05,0.003,1.587,36.695313,3.1629983e-05,0.00037966106,9.3480998
0:00:00.160, 0.160,11.98992,0.704396,0.035,0.051,0.003,1.588,36.695313,3.5543294e-05,0.00042658134,8.4456517
0:00:00.180, 0.180,12.046052,0.472249,0.033,0.049,0.002,1.588,36.695313,3.81669e-05,0.00045818543,5.688736
0:00:00.200, 0.200,11.98365,0.792273,0.033,0.048,0.005,1.59,36.695313,4.2568417e-05,0.00051093167,9.4943223
0:00:00.220, 0.220,11.902224,1.138923,0.033,0.048,0.006,1.59,36.695313,4.8895767e-05,0.0005862412,13.555717
0:00:00.240, 0.240,11.905642,1.153569,0.033,0.047,0.005,1.592,36.695313,5.5304483e-05,0.00066254108,13.73398
0:00:00.260, 0.260,11.909548,1.167294,0.033,0.048,0.005,1.59,36.695313,6.178945e-05,0.0007397741,13.901944
0:00:00.280, 0.280,11.913455,1.167294,0.032,0.05,0.004,1.59,36.695313,6.8274417e-05,0.00081703246,13.906505
0:00:00.300, 0.300,12.00365,1.006793,0.034,0.05,0.005,1.588,36.695313,7.3867711e-05,0.0008841724,12.085191
0:00:00.320, 0.320,12.011384,0.995281,0.035,0.048,0.004,1.589,36.695313,7.939705e-05,0.00095058741,11.954702
0:00:00.340, 0.340,12.008845,0.994689,0.033,0.046,0.004,1.591,36.695313,8.49231e-05,0.0010169489,11.945066
0:00:00.360, 0.360,12.007029,0.808964,0.033,0.048,0.003,1.589,36.703125,8.9417344e-05,0.0010709114,9.7132542
0:00:00.380, 0.380,12.005564,0.956549,0.032,0.047,0.004,1.59,36.703125,9.4731506e-05,0.0011347109,11.48391
0:00:00.400, 0.400,12.002322,1.059459,0.033,0.047,0.005,1.59,36.703125,0.00010061739,0.0012053552,12.715968
0:00:00.420, 0.420,12.000798,0.882565,0.032,0.048,0.003,1.59,36.703125,0.00010552053,0.0012641968,10.591484
0:00:00.440, 0.440,12.00117,0.878916,0.033,0.048,0.003,1.59,36.703125,0.00011040339,0.0013227969,10.54802
0:00:00.460, 0.460,12.001423,0.675502,0.033,0.046,0.001,1.589,36.703125,0.00011415618,0.0013678357,8.1069852
0:00:00.480, 0.480,12.003748,0.498962,0.033,0.046,0.002,1.59,36.703125,0.00011692819,0.0014011102,5.9894141
0:00:00.500, 0.500,12.005115,0.487474,0.033,0.048,0.002,1.588,36.703125,0.00011963638,0.0014336223,5.8521814
0:00:00.520, 0.520,12.004705,0.670569,0.033,0.046,0.003,1.589,36.703125,0.00012336177,0.0014783444,8.049983
0:00:00.540, 0.540,12.001853,0.853433,0.036,0.048,0.003,1.589,36.703125,0.00012810306,0.0015352488,10.242777
0:00:00.560, 0.560,12.000349,0.817546,0.033,0.048,0.003,1.589,36.703125,0.00013264498,0.0015897534,9.8108373
0:00:00.580, 0.580,11.999412,0.796522,0.033,0.047,0.003,1.588,36.703125,0.00013707011,0.0016428523,9.5577956
0:00:00.600, 0.600,12.000017,0.573428,0.035,0.047,0.001,1.588,36.703125,0.00014025582,0.0016810809,6.8811457
0:00:00.620, 0.620,12.001795,0.438329,0.031,0.048,0.003,1.588,36.703125,0.00014269098,0.0017103071,5.2607348
0:00:00.640, 0.640,11.954392,0.935919,0.033,0.05,0.005,1.591,36.703125,0.00014789053,0.0017724646,11.188343
0:00:00.660, 0.660,11.907283,1.15441,0.033,0.047,0.006,1.591,36.703125,0.00015430392,0.0018488306,13.745887
0:00:00.680, 0.680,11.910545,1.163025,0.032,0.049,0.005,1.59,36.703125,0.00016076517,0.0019257876,13.852262
0:00:00.700, 0.700,11.914353,1.16284,0.033,0.051,0.005,1.589,36.703125,0.00016722539,0.002002757,13.854486
0:00:00.720, 0.720,11.925584,1.121975,0.034,0.048,0.004,1.589,36.703125,0.00017345858,0.0020770915,13.380207
0:00:00.740, 0.740,11.994802,0.982719,0.033,0.048,0.005,1.59,36.703125,0.00017891813,0.0021425777,11.78752
0:00:00.760, 0.760,11.993845,0.985294,0.032,0.049,0.003,1.588,36.703125,0.00018439199,0.0022082303,11.817464
0:00:00.780, 0.780,11.992713,0.962556,0.034,0.048,0.004,1.59,36.695313,0.00018973952,0.0022723617,11.543658
0:00:00.800, 0.800,11.992322,0.824604,0.033,0.046,0.004,1.59,36.695313,0.00019432066,0.0023273001,9.8889167
0:00:00.820, 0.820,11.990662,1.071067,0.033,0.05,0.005,1.59,36.695313,0.00020027103,0.002398649,12.842802
0:00:00.840, 0.840,11.988377,1.03656,0.033,0.048,0.004,1.59,36.695313,0.00020602969,0.0024676861,12.426672
0:00:00.860, 0.860,11.987849,0.939762,0.033,0.046,0.003,1.589,36.695313,0.00021125059,0.0025302735,11.265725
0:00:00.880, 0.880,12.008982,0.706098,0.033,0.048,0.002,1.587,36.695313,0.00021517336,0.0025773819,8.4795182
0:00:00.900, 0.900,12.056502,0.479238,0.033,0.048,0.002,1.59,36.695313,0.00021783579,0.0026094815,5.7779339
0:00:00.920, 0.920,12.054041,0.479556,0.034,0.046,0.002,1.59,36.695313,0.00022049999,0.0026415959,5.7805877
0:00:00.940, 0.940,12.031052,0.561744,0.033,0.045,0.003,1.59,36.695313,0.00022362079,0.0026791424,6.7583713
0:00:00.960, 0.960,11.950154,0.847788,0.033,0.05,0.004,1.59,36.695313,0.00022833073,0.0027354268,10.131197
0:00:00.980, 0.980,11.952166,0.847402,0.034,0.048,0.005,1.59,36.695313,0.00023303852,0.0027916951,10.128289
0:00:01.000, 1.000,11.954783,0.8056,0.032,0.046,0.003,1.589,36.695313,0.00023751407,0.0028451994,9.6307732
0:00:01.020, 1.020,11.992478,0.646233,0.032,0.047,0.002,1.588,36.695313,0.00024110426,0.0028882546,7.749935
0:00:01.040, 1.040,12.028259,0.526569,0.033,0.05,0.002,1.587,36.695313,0.00024402964,0.0029234418,6.3337083
0:00:01.060, 1.060,11.988279,0.783256,0.033,0.048,0.005,1.59,36.695313,0.00024838106,0.0029756079,9.3898915
0:00:01.080, 1.080,11.897088,1.142544,0.034,0.048,0.004,1.591,36.695313,0.00025472853,0.0030511243,13.592947
0:00:01.100, 1.100,11.900818,1.159343,0.033,0.047,0.003,1.591,36.695313,0.00026116932,0.003127775,13.79713
0:00:01.120, 1.120,11.905095,1.159645,0.032,0.051,0.006,1.589,36.695313,0.00026761179,0.0032044732,13.805684
0:00:01.140, 1.140,11.909334,1.159991,0.033,0.048,0.005,1.591,36.695313,0.00027405619,0.0032812217,13.81472
0:00:01.160, 1.160,12.023338,1.017258,0.033,0.049,0.003,1.589,36.695313,0.00027970762,0.0033491708,12.230837
